# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x08152A74	0x08152AB3	thumb	ReadyToEndGame_Leader
0x08152AB4	0x08152B3F	thumb	ReadyToEndGame_Member
0x08152B40	0x08152BAF	thumb	TryIncrementDifficulty
0x08152BB0	0x08152BD3	thumb	GetPlayerIdAtColumn
0x08152BD4	0x08152C91	thumb	GetNewBerryId
0x08152C94	0x08152D0D	thumb	GetNewBerryIdByDifficulty
0x08152D10	0x08152F6F	thumb	IncrementBerryResult
0x08152F70	0x08152FDF	thumb	UpdateBerriesPickedInRow
0x08152FE0	0x08153023	thumb	SetMaxBerriesPickedInRow
0x08153024	0x0815312B	thumb	ResetForPlayAgainPrompt
0x0815312C	0x08153197	thumb	SetRandomPrize
0x08153198	0x081531D7	thumb	GetBerriesPicked
0x081531D8	0x08153257	thumb	TryUpdateRecords
0x08153258	0x08153293	thumb	UpdatePickStateQueue
0x08153294	0x08153345	thumb	HandleWaitPlayAgainInput
0x08153348	0x0815336B	thumb	ResetPickState
0x0815336C	0x0815338F	thumb	GetPrizeItemId
0x08153390	0x0815339F	thumb	GetNumPlayers
0x081533A0	0x081533DF	thumb	GetPlayerName
0x081533E0	0x081533FF	thumb	GetBerryResult
0x08153400	0x08153485	thumb	GetScore
0x08153488	0x081534CB	thumb	GetHighestScore
0x081534CC	0x0815350F	thumb	GetHighestBerryResult
0x08153510	0x0815358B	thumb	GetScoreByRanking
0x0815358C	0x0815367B	thumb	SetScoreResults
0x0815367C	0x0815369B	thumb	GetScoreResults
0x0815369C	0x08153707	thumb	GetScoreRanking
0x08153708	0x08153767	thumb	TryGivePrize
0x08153768	0x08153777	thumb	IncrementWithLimit
0x08153778	0x08153787	thumb	Min
0x08153788	0x0815379B	thumb	GetPlayerIdByPos
0x0815379C	0x081537EB	thumb	IsDodrioInParty
0x081537EC	0x0815380B	thumb	ShowDodrioBerryPickingRecords
0x0815380C	0x081538AB	thumb	Task_ShowDodrioBerryPickingRecords
0x081538AC	0x081539C7	thumb	PrintRecordsText
0x081539C8	0x081539DF	thumb	Debug_UpdateNumPlayers
0x081539E0	0x08153A77	thumb	Debug_SetPlayerNamesAndResults
0x08153A78	0x08153AD7	thumb	LoadDodrioGfx
0x08153AD8	0x08153B77	thumb	CreateDodrioSprite
0x08153B78	0x08153B99	thumb	SpriteCB_Dodrio
0x08153B9C	0x08153BD3	thumb	StartDodrioMissedAnim
0x08153BD4	0x08153C0B	thumb	StartDodrioIntroAnim
0x08153C0C	0x08153C79	thumb	DoDodrioMissedAnim
0x08153C7C	0x08153CE3	thumb	DoDodrioIntroAnim
0x08153CE4	0x08153D23	thumb	FreeDodrioSprites
0x08153D24	0x08153D5B	thumb	SetDodrioInvisibility
0x08153D5C	0x08153D83	thumb	SetAllDodrioInvisibility
0x08153D84	0x08153DAF	thumb	SetDodrioAnim
0x08153DB0	0x08153DB1	thumb	SpriteCB_Status
0x08153DB4	0x08153E03	thumb	InitStatusBarPos
0x08153E04	0x08153EB3	thumb	CreateStatusBarSprites
0x08153EB4	0x08153EF7	thumb	FreeStatusBar
0x08153EF8	0x08153FA3	thumb	DoStatusBarIntro
0x08153FA4	0x081540B7	thumb	UpdateStatusBarAnim
0x081540B8	0x08154103	thumb	SetStatusBarInvisibility
0x08154104	0x08154157	thumb	LoadBerryGfx
0x08154158	0x0815424F	thumb	CreateBerrySprites
0x08154250	0x081542C7	thumb	FreeBerrySprites
0x081542C8	0x081542FF	thumb	SetBerryInvisibility
0x08154300	0x0815434B	thumb	SetBerryIconsInvisibility
0x0815434C	0x08154373	thumb	SetBerryYPos
0x08154374	0x0815439F	thumb	SetBerryAnim
0x081543A0	0x081543C3	thumb	UnusedSetSpritePos
0x081543C4	0x08154413	thumb	SpriteCB_Cloud
0x08154414	0x081544CB	thumb	CreateCloudSprites
0x081544CC	0x0815451B	thumb	ResetCloudPos
0x0815451C	0x08154553	thumb	StartCloudMovement
0x08154554	0x08154597	thumb	FreeCloudSprites
0x08154598	0x081545E3	thumb	SetCloudInvisibility
0x081545E4	0x0815469B	thumb	GetDodrioXPos
0x0815469C	0x081546C5	thumb	ResetBerryAndStatusBarSprites
0x081546C8	0x081546F9	thumb	LoadWindowFrameGfx
0x081546FC	0x0815470B	thumb	DBP_LoadStdWindowGfx
0x0815470C	0x08154743	thumb	ResetGfxState
0x08154744	0x08154841	thumb	DrawYesNoMessageWindow
0x08154844	0x08154941	thumb	DrawMessageWindow
0x08154944	0x081549A3	thumb	InitGameGfx
0x081549A4	0x081549AD	thumb	FreeAllWindowBuffers_
0x081549B0	0x081549E3	thumb	SetGfxFuncById
0x081549E4	0x08154A07	thumb	Task_TryRunGfxFunc
0x08154A08	0x08154B0D	thumb	LoadGfx
0x08154B10	0x08154D77	thumb	ShowNames
0x08154D78	0x08154F5B	thumb	PrintRankedScores
0x08154F5C	0x081556BB	thumb	ShowResults
0x081556BC	0x08155A53	thumb	Msg_WantToPlayAgain
0x08155A54	0x08155B27	thumb	Msg_SavingDontTurnOff
0x08155B28	0x08155C07	thumb	Msg_CommunicationStandby
0x08155C08	0x08155C5B	thumb	EraseMessage
0x08155C5C	0x08155DCF	thumb	Msg_SomeoneDroppedOut
0x08155DD0	0x08155DFB	thumb	StopGfxFuncs
0x08155DFC	0x08155DFD	thumb	GfxIdle
0x08155E00	0x08155E2F	thumb	SetGfxFunc
0x08155E30	0x08155E43	thumb	GetGfxFunc
0x08155E44	0x08155E65	thumb	IsGfxFuncActive
0x08155E68	0x08155E7B	thumb	GetPlayAgainState
0x08155E7C	0x08155FBB	thumb	InitBgs
0x08155FBC	0x0815607B	thumb	LoadBgGfx
0x0815607C	0x0815607D	thumb	PokedudeDummy
0x08156080	0x081560B7	thumb	SetControllerToPokedude
0x081560B8	0x08156119	thumb	PokedudeBufferRunCommand
0x0815611C	0x08156125	thumb	HandleInputChooseAction
0x08156128	0x0815615F	thumb	CompleteOnBattlerSpriteCallbackDummy
0x08156160	0x08156217	thumb	CompleteOnBattlerSpritePosX_0
0x08156218	0x0815622D	thumb	CompleteOnInactiveTextPrinter
0x08156230	0x0815626F	thumb	Pokedude_SetBattleEndCallbacks
0x08156270	0x081562CB	thumb	SwitchIn_HandleSoundAndEnd
0x081562CC	0x08156383	thumb	SwitchIn_CleanShinyAnimShowSubstitute
0x08156384	0x0815645F	thumb	SwitchIn_TryShinyAnimShowHealthbox
0x08156460	0x08156477	thumb	CompleteOnSpecialAnimDone
0x08156478	0x081564BF	thumb	Intro_DelayAndEnd
0x081564C0	0x081564C9	thumb	PokedudeHandleInputChooseMove
0x081564CC	0x08156513	thumb	OpenPartyMenuToChooseMon
0x08156514	0x0815656D	thumb	WaitForMonSelection
0x08156570	0x081565C1	thumb	OpenBagAndChooseItem
0x081565C4	0x081565FF	thumb	CompleteWhenChoseItem
0x08156600	0x0815678B	thumb	Intro_TryShinyAnimShowHealthbox
0x0815678C	0x081568B7	thumb	Intro_WaitForShinyAnimAndHealthbox
0x081568B8	0x08156A2F	thumb	Task_GiveExpToMon
0x08156A30	0x08156AFF	thumb	Task_PrepareToGiveExpWithExpBar
0x08156B00	0x08156C43	thumb	Task_GiveExpWithExpBar
0x08156C44	0x08156CA3	thumb	Task_LaunchLvlUpAnim
0x08156CA4	0x08156D5B	thumb	Task_UpdateLvlInHealthbox
0x08156D5C	0x08156DA7	thumb	DestroyExpTaskAndCompleteOnInactiveTextPrinter
0x08156DA8	0x08156E53	thumb	FreeMonSpriteAfterFaintAnim
0x08156E54	0x08156EC3	thumb	CompleteOnHealthbarDone
0x08156EC4	0x08156ED9	thumb	CompleteOnInactiveTextPrinter2
0x08156EDC	0x08156F57	thumb	DoHitAnimBlinkSpriteEffect
0x08156F58	0x08156FC7	thumb	DoSwitchOutAnimation
0x08156FC8	0x08156FFF	thumb	CompleteOnBattlerSpriteCallbackDummy2
0x08157000	0x0815702F	thumb	CompleteOnFinishedBattleAnimation
0x08157030	0x0815705F	thumb	CompleteOnFinishedStatusAnimation
0x08157060	0x081570D7	thumb	PokedudeBufferExecCompleted
0x081570D8	0x08157107	thumb	CompleteOnFinishedStatusAnimation2
0x08157108	0x08157179	thumb	PokedudeHandleGetMonData
0x0815717C	0x08157729	thumb	CopyPokedudeMonData
0x0815772C	0x08157735	thumb	PokedudeHandleGetRawMonData
0x08157738	0x0815778F	thumb	PokedudeHandleSetMonData
0x08157790	0x081580AF	thumb	SetPokedudeMonData
0x081580B0	0x081580B9	thumb	PokedudeHandleSetRawMonData
0x081580BC	0x08158217	thumb	PokedudeHandleLoadMonSprite
0x08158218	0x0815829B	thumb	PokedudeHandleSwitchInAnim
0x0815829C	0x0815831F	thumb	PokedudeHandleReturnMonToBall
0x08158320	0x0815851F	thumb	PokedudeHandleDrawTrainerPic
0x08158520	0x081585EB	thumb	PokedudeHandleTrainerSlide
0x081585EC	0x081585F5	thumb	PokedudeHandleTrainerSlideBack
0x081585F8	0x08158723	thumb	PokedudeHandleFaintAnimation
0x08158724	0x0815872D	thumb	PokedudeHandlePaletteFade
0x08158730	0x08158783	thumb	PokedudeHandleSuccessBallThrowAnim
0x08158784	0x081587E3	thumb	PokedudeHandleBallThrowAnim
0x081587E4	0x081587ED	thumb	PokedudeHandlePause
0x081587F0	0x08158917	thumb	PokedudeHandleMoveAnimation
0x08158918	0x08158A63	thumb	PokedudeDoMoveAnimation
0x08158A64	0x08158AD7	thumb	PokedudeHandlePrintString
0x08158AD8	0x08158AFB	thumb	PokedudeHandlePrintSelectionString
0x08158AFC	0x08158B3B	thumb	HandleChooseActionAfterDma3
0x08158B3C	0x08158BD3	thumb	PokedudeHandleChooseAction
0x08158BD4	0x08158BDD	thumb	PokedudeHandleUnknownYesNoBox
0x08158BE0	0x08158C23	thumb	PokedudeHandleChooseMoveAfterDma3
0x08158C24	0x08158C6B	thumb	PokedudeHandleChooseMove
0x08158C6C	0x08158CCF	thumb	PokedudeHandleChooseItem
0x08158CD0	0x08158DA7	thumb	PokedudeHandleChoosePokemon
0x08158DA8	0x08158DB1	thumb	PokedudeHandleCmd23
0x08158DB4	0x08158EAB	thumb	PokedudeHandleHealthBarUpdate
0x08158EAC	0x08158F47	thumb	PokedudeHandleExpUpdate
0x08158F48	0x08158FEF	thumb	PokedudeHandleStatusIconUpdate
0x08158FF0	0x08159057	thumb	PokedudeHandleStatusAnimation
0x08159058	0x081590DB	thumb	PokedudeHandleStatusXor
0x081590DC	0x081590E5	thumb	PokedudeHandleDataTransfer
0x081590E8	0x081590F1	thumb	PokedudeHandleDMA3Transfer
0x081590F4	0x081590FD	thumb	PokedudeHandlePlayBGM
0x08159100	0x08159109	thumb	PokedudeHandleCmd32
0x0815910C	0x08159115	thumb	PokedudeHandleTwoReturnValues
0x08159118	0x08159121	thumb	PokedudeHandleChosenMonReturnValue
0x08159124	0x0815912D	thumb	PokedudeHandleOneReturnValue
0x08159130	0x08159139	thumb	PokedudeHandleOneReturnValue_Duplicate
0x0815913C	0x08159145	thumb	PokedudeHandleCmd37
0x08159148	0x08159151	thumb	PokedudeHandleCmd38
0x08159154	0x0815915D	thumb	PokedudeHandleCmd39
0x08159160	0x08159169	thumb	PokedudeHandleCmd40
0x0815916C	0x081591DB	thumb	PokedudeHandleHitAnimation
0x081591DC	0x081591E5	thumb	PokedudeHandleCmd42
0x081591E8	0x08159217	thumb	PokedudeHandlePlaySE
0x08159218	0x08159247	thumb	PokedudeHandlePlayFanfare
0x08159248	0x081592AB	thumb	PokedudeHandleFaintingCry
0x081592AC	0x081592DF	thumb	PokedudeHandleIntroSlide
0x081592E0	0x08159453	thumb	PokedudeHandleIntroTrainerBallThrow
0x08159454	0x081595C7	thumb	StartSendOutAnim
0x081595C8	0x0815963B	thumb	Task_StartSendOutAnim
0x0815963C	0x081596BF	thumb	PokedudeHandleDrawPartyStatusSummary
0x081596C0	0x081596C9	thumb	PokedudeHandleHidePartyStatusSummary
0x081596CC	0x081596EF	thumb	PokedudeHandleEndBounceEffect
0x081596F0	0x081596F9	thumb	PokedudeHandleSpriteInvisibility
0x081596FC	0x08159757	thumb	PokedudeHandleBattleAnimation
0x08159758	0x08159793	thumb	PokedudeHandleLinkStandbyMsg
0x08159794	0x0815979D	thumb	PokedudeHandleResetActionMoveSelection
0x081597A0	0x081597FB	thumb	PokedudeHandleCmd55
0x081597FC	0x081597FD	thumb	PokedudeCmdEnd
0x08159800	0x08159973	thumb	PokedudeSimulateInputChooseAction
0x08159974	0x08159A93	thumb	PokedudeSimulateInputChooseMove
0x08159A94	0x08159B53	thumb	HandlePokedudeVoiceoverEtc
0x08159B54	0x08159B83	thumb	ReturnFromPokedudeAction
0x08159B84	0x08159CDF	thumb	PokedudeAction_PrintVoiceoverMessage
0x08159CE0	0x08159ECB	thumb	PokedudeAction_PrintMessageWithHealthboxPals
0x08159ECC	0x08159F1B	thumb	GetPokedudeText
0x08159F1C	0x08159FE3	thumb	InitPokedudePartyAndOpponent
0x08159FE4	0x0815A1D3	thumb	QL_RecordObjects
0x0815A1D4	0x0815A51B	thumb	QL_LoadObjects
0x0815A51C	0x0815A597	thumb	QL_TryStopSurfing
0x0815A598	0x0815A5C3	thumb	SendPacket_ReadyToStart
0x0815A5C4	0x0815A5F5	thumb	RecvPacket_ReadyToStart
0x0815A5F8	0x0815A92B	thumb	SendPacket_GameState
0x0815A92C	0x0815AAB1	thumb	RecvPacket_GameState
0x0815AAB4	0x0815AADF	thumb	SendPacket_PickState
0x0815AAE0	0x0815AB17	thumb	RecvPacket_PickState
0x0815AB18	0x0815AB3B	thumb	SendPacket_ReadyToEnd
0x0815AB3C	0x0815AB6D	thumb	RecvPacket_ReadyToEnd
0x0815AB70	0x0815AB89	thumb	TeachyTvCallback
0x0815AB8C	0x0815AB9D	thumb	TeachyTvVblankHandler
0x0815ABA0	0x0815ABD7	thumb	InitTeachyTvController
0x0815ABD8	0x0815ABFB	thumb	CB2_ReturnToTeachyTV
0x0815ABFC	0x0815AC07	thumb	SetTeachyTvControllerModeToResume
0x0815AC08	0x0815AD63	thumb	TeachyTvMainCallback
0x0815AD64	0x0815AE13	thumb	TeachyTvSetupBg
0x0815AE14	0x0815AE93	thumb	TeachyTvLoadGraphic
0x0815AE94	0x0815AEC3	thumb	TeachyTvCreateAndRenderRbox
0x0815AEC4	0x0815AF37	thumb	TeachyTvSetupWindow
0x0815AF38	0x0815AF87	thumb	TeachyTvSetupScrollIndicatorArrowPair
0x0815AF88	0x0815AFB3	thumb	TeachyTvRemoveScrollIndicatorArrowPair
0x0815AFB4	0x0815AFC7	thumb	TeachyTvAudioByInput
0x0815AFC8	0x0815AFED	thumb	TeachyTvInitIo
0x0815AFF0	0x0815B037	thumb	TeachyTvSetupObjEventAndOam
0x0815B038	0x0815B06F	thumb	TeachyTvSetSpriteCoordsAndSwitchFrame
0x0815B070	0x0815B08F	thumb	TeachyTvSetWindowRegs
0x0815B090	0x0815B0A5	thumb	TeachyTvClearWindowRegs
0x0815B0A8	0x0815B0F3	thumb	TeachyTvBg2AnimController
0x0815B0F4	0x0815B1B5	thumb	TeachyTvSetupPostBattleWindowAndObj
0x0815B1B8	0x0815B1FB	thumb	TeachyTvInitTextPrinter
0x0815B1FC	0x0815B217	thumb	TeachyTvFree
0x0815B218	0x0815B24F	thumb	TeachyTvQuitBeginFade
0x0815B250	0x0815B29B	thumb	TeachyTvQuitFadeControlAndTaskDel
0x0815B29C	0x0815B367	thumb	TeachyTvOptionListController
0x0815B368	0x0815B3DF	thumb	TTVcmd_TransitionRenderBg2TeachyTvGraphicInitNpcPos
0x0815B3E0	0x0815B42F	thumb	TTVcmd_ClearBg2TeachyTvGraphic
0x0815B430	0x0815B499	thumb	TTVcmd_NpcMoveAndSetupTextPrinter
0x0815B49C	0x0815B4C7	thumb	TTVcmd_IdleIfTextPrinterIsActive
0x0815B4C8	0x0815B563	thumb	TeachyTvRenderMsgAndSwitchClusterFuncs
0x0815B564	0x0815B59B	thumb	TTVcmd_TextPrinterSwitchStringByOptionChosen
0x0815B59C	0x0815B5D3	thumb	TTVcmd_TextPrinterSwitchStringByOptionChosen2
0x0815B5D4	0x0815B5FF	thumb	TTVcmd_IdleIfTextPrinterIsActive2
0x0815B600	0x0815B63F	thumb	TTVcmd_EraseTextWindowIfKeyPressed
0x0815B640	0x0815B683	thumb	TTVcmd_StartAnimNpcWalkIntoGrass
0x0815B684	0x0815B71B	thumb	TTVcmd_DudeMoveUp
0x0815B71C	0x0815B7BF	thumb	TTVcmd_DudeMoveRight
0x0815B7C0	0x0815B81B	thumb	TTVcmd_DudeTurnLeft
0x0815B81C	0x0815B87F	thumb	TTVcmd_DudeMoveLeft
0x0815B880	0x0815B8E3	thumb	TTVcmd_RenderAndRemoveBg1EndGraphic
0x0815B8E4	0x0815B907	thumb	TeachyTvClearBg1EndGraphicText
0x0815B908	0x0815B9CB	thumb	TTVcmd_End
0x0815B9CC	0x0815BA0B	thumb	TTVcmd_TaskBattleOrFadeByOptionChosen
0x0815BA0C	0x0815BA2D	thumb	TeachyTvSetupBagItemsByOptionChosen
0x0815BA30	0x0815BA7B	thumb	TeachyTvPostBattleFadeControl
0x0815BA7C	0x0815BB47	thumb	TeachyTvGrassAnimationMain
0x0815BB48	0x0815BC1B	thumb	TeachyTvGrassAnimationObjCallback
0x0815BC1C	0x0815BC6B	thumb	TeachyTvGrassAnimationCheckIfNeedsToGenerateGrassObj
0x0815BC6C	0x0815BCDF	thumb	TeachyTvPrepBattle
0x0815BCE0	0x0815BD33	thumb	TeachyTvPreBattleAnimAndSetBattleCallback
0x0815BD34	0x0815BD5B	thumb	TeachyTvRestorePlayerPartyCallback
0x0815BD5C	0x0815BF23	thumb	TeachyTvLoadBg3Map
0x0815BF24	0x0815BF49	thumb	TeachyTvLoadMapTilesetToBuffer
0x0815BF4C	0x0815BFCB	thumb	TeachyTvPushBackNewMapPalIndexArrayEntry
0x0815BFCC	0x0815C0AF	thumb	TeachyTvComputeMapTilesFromTilesetAndMetaTiles
0x0815C0B0	0x0815C1CB	thumb	TeachyTvComputeSingleMapTileBlockFromTilesetAndMetaTiles
0x0815C1CC	0x0815C209	thumb	TeachyTvComputePalIndexArrayEntryByMetaTile
0x0815C20C	0x0815C255	thumb	TeachyTvLoadMapPalette
0x0815C258	0x0815C2EB	thumb	EReader_Send
0x0815C2EC	0x0815C37F	thumb	EReader_Recv
0x0815C380	0x0815C3BF	thumb	CloseSerial
0x0815C3C0	0x0815C437	thumb	OpenSerialMulti
0x0815C438	0x0815C473	thumb	OpenSerial32
0x0815C474	0x0815C5EB	thumb	EReaderHandleTransfer
0x0815C5EC	0x0815C61F	thumb	DetermineSendRecvState
0x0815C620	0x0815C66B	thumb	SetUpTransferManager
0x0815C66C	0x0815C69F	thumb	StartTm3
0x0815C6A0	0x0815C6AD	thumb	EReaderHelper_Timer3Callback
0x0815C6B0	0x0815C83F	thumb	EReaderHelper_SerialCallback
0x0815C840	0x0815C84F	thumb	EnableSio
0x0815C850	0x0815C873	thumb	DisableTm3
0x0815C874	0x0815C8A3	thumb	GetKeyInput
0x0815C8A4	0x0815C8F7	thumb	EReaderHelper_SaveRegsState
0x0815C8F8	0x0815C93B	thumb	EReaderHelper_RestoreRegsState
0x0815C93C	0x0815C95B	thumb	EReaderHelper_ClearsSendRecvMgr
0x0815C95C	0x0815C9CD	thumb	DigitObjUtil_Init
0x0815C9D0	0x0815CA1B	thumb	DigitObjUtil_Free
0x0815CA1C	0x0815CC03	thumb	DigitObjUtil_CreatePrinter
0x0815CC04	0x0815CD4B	thumb	CopyWorkToOam
0x0815CD4C	0x0815CDB5	thumb	DigitObjUtil_PrintNumOn
0x0815CDB8	0x0815CE6B	thumb	DrawNumObjsLeadingZeros
0x0815CE6C	0x0815CFC5	thumb	DrawNumObjsMinusInFront
0x0815CFC8	0x0815D0E3	thumb	DrawNumObjsMinusInBack
0x0815D0E4	0x0815D183	thumb	DigitObjUtil_DeletePrinter
0x0815D184	0x0815D21F	thumb	DigitObjUtil_HideOrShow
0x0815D220	0x0815D277	thumb	GetFirstOamId
0x0815D278	0x0815D2BB	thumb	SharesTileWithAnyActive
0x0815D2BC	0x0815D2FF	thumb	SharesPalWithAnyActive
0x0815D300	0x0815D30F	thumb	GetTilesPerImage
0x0815D310	0x0815D33F	thumb	DoSSAnneDepartureCutscene
0x0815D340	0x0815D383	thumb	Task_SSAnneInit
0x0815D384	0x0815D42D	thumb	Task_SSAnneRun
0x0815D430	0x0815D473	thumb	Task_SSAnneFinish
0x0815D474	0x0815D4F3	thumb	CreateWakeBehindBoat
0x0815D4F4	0x0815D57F	thumb	WakeSpriteCallback
0x0815D580	0x0815D5FF	thumb	CreateSmokeSprite
0x0815D600	0x0815D62F	thumb	SmokeSpriteCallback
0x0815D630	0x0815D657	thumb	GetTrainerHillUnkVal
0x0815D658	0x0815D68D	thumb	ValidateTrainerTowerTrainer
0x0815D690	0x0815D6DB	thumb	ValidateTrainerTowerData
0x0815D6DC	0x0815D76F	thumb	CEReaderTool_SaveTrainerTower_r
0x0815D770	0x0815D795	thumb	CEReaderTool_SaveTrainerTower
0x0815D798	0x0815D7E7	thumb	CEReaderTool_LoadTrainerTower_r
0x0815D7E8	0x0815D80D	thumb	CEReaderTool_LoadTrainerTower
0x0815D810	0x0815D813	thumb	ReadTrainerTowerAndValidate
0x0815D814	0x0815D8A3	thumb	SetAllRenewableItemFlags
0x0815D8A4	0x0815D8D3	thumb	IncrementRenewableHiddenItemStepCounter
0x0815D8D4	0x0815D947	thumb	TryRegenerateRenewableHiddenItems
0x0815D948	0x0815D9C3	thumb	SampleRenewableItemFlags
0x0815D9C4	0x0815D9EB	thumb	CallTrainerTowerFunc
0x0815D9EC	0x0815DA03	thumb	GetTrainerTowerOpponentClass
0x0815DA04	0x0815DA17	thumb	GetTrainerTowerOpponentName
0x0815DA18	0x0815DA2F	thumb	GetTrainerTowerTrainerFrontSpriteId
0x0815DA30	0x0815DBB7	thumb	InitTrainerTowerBattleStruct
0x0815DBB8	0x0815DBCF	thumb	FreeTrainerTowerBattleStruct
0x0815DBD0	0x0815DC1B	thumb	GetTrainerTowerOpponentWinText
0x0815DC1C	0x0815DC67	thumb	GetTrainerTowerOpponentLoseText
0x0815DC68	0x0815DD07	thumb	SetUpTrainerTowerDataStruct
0x0815DD08	0x0815DD1F	thumb	FreeTrainerTowerDataStruct
0x0815DD20	0x0815DD8B	thumb	InitTrainerTowerFloor
0x0815DD8C	0x0815DED7	thumb	SetTrainerTowerNPCGraphics
0x0815DED8	0x0815DF2F	thumb	TT_ConvertEasyChatMessageToString
0x0815DF30	0x0815E043	thumb	BufferTowerOpponentSpeech
0x0815E044	0x0815E0EF	thumb	TrainerTowerGetOpponentTextColor
0x0815E0F0	0x0815E0FF	thumb	CB2_EndTrainerTowerBattle
0x0815E100	0x0815E13B	thumb	Task_DoTrainerTowerBattle
0x0815E13C	0x0815E19B	thumb	DoTrainerTowerBattle
0x0815E19C	0x0815E1CB	thumb	TrainerTowerGetChallengeType
0x0815E1CC	0x0815E1F3	thumb	TrainerTowerAddFloorCleared
0x0815E1F4	0x0815E267	thumb	GetFloorAlreadyCleared
0x0815E268	0x0815E36F	thumb	StartTrainerTowerChallenge
0x0815E370	0x0815E3E3	thumb	GetOwnerState
0x0815E3E4	0x0815E48B	thumb	GiveChallengePrize
0x0815E48C	0x0815E547	thumb	CheckFinalTime
0x0815E548	0x0815E59F	thumb	TrainerTowerResumeTimer
0x0815E5A0	0x0815E5CB	thumb	TrainerTowerSetPlayerLost
0x0815E5CC	0x0815E633	thumb	GetTrainerTowerChallengeStatus
0x0815E634	0x0815E6FB	thumb	GetCurrentTime
0x0815E6FC	0x0815E867	thumb	ShowResultsBoard
0x0815E868	0x0815E88F	thumb	CloseResultsBoard
0x0815E890	0x0815E8A7	thumb	TrainerTowerGetDoublesEligiblity
0x0815E8A8	0x0815E8E3	thumb	TrainerTowerGetNumFloors
0x0815E8E4	0x0815E923	thumb	ShouldWarpToCounter
0x0815E924	0x0815E9A3	thumb	PlayTrainerTowerEncounterMusic
0x0815E9A4	0x0815E9D7	thumb	HasSpokenToOwner
0x0815E9D8	0x0815EB93	thumb	BuildEnemyParty
0x0815EB94	0x0815EBE7	thumb	GetPartyMaxLevel
0x0815EBE8	0x0815EC67	thumb	ValidateOrResetCurTrainerTowerRecord
0x0815EC68	0x0815EDB7	thumb	PrintTrainerTowerRecords
0x0815EDB8	0x0815EDCF	thumb	GetTrainerTowerRecordTime
0x0815EDD0	0x0815EDE7	thumb	SetTrainerTowerRecordTime
0x0815EDE8	0x0815EE17	thumb	ResetTrainerTowerResults
0x0815EE18	0x0815EE2F	thumb	DecryptBerryPowder
0x0815EE30	0x0815EE47	thumb	SetBerryPowder
0x0815EE48	0x0815EE63	thumb	ApplyNewEncryptionKeyToBerryPowder
0x0815EE64	0x0815EE8B	thumb	HasEnoughBerryPowder
0x0815EE8C	0x0815EEB9	thumb	Script_HasEnoughBerryPowder
0x0815EEBC	0x0815EEFB	thumb	GiveBerryPowder
0x0815EEFC	0x0815EF37	thumb	TakeBerryPowder
0x0815EF38	0x0815EF7B	thumb	Script_TakeBerryPowder
0x0815EF7C	0x0815EF97	thumb	GetBerryPowder
0x0815EF98	0x0815EFEF	thumb	PrintBerryPowderAmount
0x0815EFF0	0x0815F04B	thumb	DrawPlayerPowderAmount
0x0815F04C	0x0815F06F	thumb	PrintPlayerBerryPowderAmount
0x0815F070	0x0815F0EF	thumb	DisplayBerryPowderVendorMenu
0x0815F0F0	0x0815F113	thumb	RemoveBerryPowderVendorMenu
0x0815F114	0x0815F173	thumb	StartMinigameCountdown
0x0815F174	0x0815F187	thumb	IsMinigameCountdownRunning
0x0815F188	0x0815F287	thumb	Task_MinigameCountdown
0x0815F288	0x0815F3BB	thumb	RunMinigameCountdownDigitsAnim
0x0815F3BC	0x0815F41F	thumb	StartStartGraphic
0x0815F420	0x0815F44B	thumb	IsStartGraphicAnimRunning
0x0815F44C	0x0815F53F	thumb	SpriteCB_Start
0x0815F540	0x0815F597	thumb	Load321StartGfx
0x0815F598	0x0815F5EB	thumb	CreateNumberSprite
0x0815F5EC	0x0815F6BB	thumb	CreateStartSprite
0x0815F6BC	0x0815F727	thumb	SetScene
0x0815F728	0x0815F7BF	thumb	CB2_InitBerryFixProgram
0x0815F7C0	0x0815F7C9	thumb	CB2_BerryFix
0x0815F7CC	0x0815F98F	thumb	Task_BerryFixMain
0x081DBD10	0x081DBD23	thumb	GameCubeMultiBoot_Hash
0x081DBD24	0x081DBE17	thumb	GameCubeMultiBoot_Main
0x081DBE24	0x081DBE37	thumb	GameCubeMultiBoot_ExecuteProgram
0x081DBE38	0x081DBE81	thumb	GameCubeMultiBoot_Init
0x081DBE82	0x081DBFB1	thumb	GameCubeMultiBoot_HandleSerialInterrupt
0x081DBFB2	0x081DBFD3	thumb	GameCubeMultiBoot_Quit
0x081DBFEC	0x081DBFFB	thumb	umul3232H32
0x081DBFFC	0x081DC07F	thumb	SoundMain
0x081DC080	0x081DC43B	thumb	SoundMainRAM
0x081DC43C	0x081DC6F7	arm	SoundMainRAM_Unk1
0x081DC6F8	0x081DC783	arm	SoundMainRAM_Unk2
0x081DC784	0x081DC799	thumb	SoundMainBTM
0x081DC79C	0x081DC7BB	thumb	RealClearChain
0x081DC7BC	0x081DC7E9	thumb	ply_fine
0x081DC7EC	0x081DC801	thumb	MPlayJumpTableCopy
0x081DC804	0x00000000	thumb	ldrb_r3_r2
0x081DC806	0x00000000	thumb	chk_adr_r2
0x081DC820	0x081DCF41	thumb	ld_r3_tp_adr_i
0x081DC82C	0x081DC84B	thumb	ply_goto
0x081DC84C	0x081DC865	thumb	ply_patt
